Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Unit_Price,Total_Cost,Discount_Rate,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country,Customer_Name,Customer_Phone,Customer_Email,Customer_Address,Product_List_Title
157,2020-01-08 13:24:19.459459459,1047,534,3,,9365.44833371341,0.1,Direct,High,WH-3,Overnight,Delivered,Neutral,False,Wrong Item,Cash,False,North,USA,Customer 157,+1-493-751-2617,customer.157.52@example.com,"8 Second St, New York, USA",Product 76
447,2020-01-01 05:37:17.837837837,1076,536,8,362.0424341880495,3705.815650160175,,Partner,Medium,WH-2,Express,Cancelled,Unsatisfied,True,Wrong Item,Cash,False,East,Mexico,Customer 447,+1-570-204-2345,customer.447.9@demo.com,"212 Park Ave, Houston, USA",Product 47
907,2020-01-04 16:12:58.378378378,1063,542,6,300.6475273293394,3674.830784644544,,Reseller,Medium,WH-2,2-Day,Pending,Unsatisfied,False,Not Specified,PayPal,False,South,USA,Customer 907,+1-477-475-6020,customer.907.71@demo.com,"448 Main St, Houston, USA",Product 52
292,2020-01-03 00:25:56.756756756,1006,532,3,,4153.805221798299,,Direct,Low,WH-1,Overnight,Cancelled,Satisfied,False,Not Specified,Credit Card,True,West,Mexico,Customer 292,+1-206-138-7724,customer.292.77@sample.com,"357 Fourth St, Phoenix, USA",Product 80
805,2020-01-01 14:42:09.729729729,1095,555,8,142.76192217501907,,,Partner,Critical,WH-1,2-Day,Cancelled,Satisfied,True,Damaged,Wire Transfer,False,North,Mexico,Customer 805,+1-273-942-9396,customer.805.94@demo.com,"18 Main St, Chicago, USA",Product 70
275,2020-01-08 06:16:12.972972973,1019,550,6,254.45887562261154,3912.4830963355585,0.1,Reseller,High,WH-1,Overnight,Backorder,Satisfied,True,Not Specified,Cash,True,East,Mexico,Customer 275,+1-440-551-8160,customer.275.39@example.com,"280 Main St, Houston, USA",Product 60
739,2020-01-05 12:06:29.189189189,1001,531,3,231.1341153843349,2045.2777435021087,,Online,Low,WH-2,2-Day,Pending,Neutral,False,Late,Cash,True,South,USA,Customer 739,+1-211-960-2705,customer.739.97@demo.com,"188 Park Ave, Phoenix, USA",Product 60
338,2020-01-02 07:34:03.243243243,1060,532,1,101.20658989914048,2698.1160455800564,0.1,Direct,Critical,WH-1,Overnight,Backorder,Unsatisfied,False,Not Specified,Wire Transfer,False,North,Canada,Customer 338,+1-357-627-2373,customer.338.74@sample.com,"600 Second St, Los Angeles, USA",Product 30
77,2020-01-04 07:08:06.486486486,1098,522,5,422.9288320586719,8061.3006778632725,0.05,Direct,Medium,WH-2,Express,Pending,Satisfied,True,Not Specified,Cash,False,South,USA,Customer 77,+1-768-184-3504,customer.77.86@demo.com,"876 Second St, Chicago, USA",Product 46
222,2020-01-09 13:50:16.216216216,1026,547,5,229.35997845110498,3235.4807554219287,0.05,Online,Medium,WH-1,2-Day,Backorder,Unsatisfied,True,,Credit Card,False,South,USA,Customer 222,+1-194-855-6054,customer.222.98@demo.com,"700 Second St, Phoenix, USA",Product 19
519,2020-01-04 12:45:24.324324324,1049,524,5,155.6724872505935,3293.640890679389,0.1,Online,Low,WH-3,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,West,Canada,Customer 519,+1-925-226-8454,customer.519.70@sample.com,"723 Third St, New York, USA",Product 27
918,2020-01-08 11:01:37.297297297,1054,503,4,327.8330888167196,5711.58994301954,0.1,Online,Critical,WH-3,Regular,Backorder,Satisfied,False,Damaged,Credit Card,False,South,USA,Customer 918,+1-954-313-1942,customer.918.53@demo.com,"368 Fourth St, Houston, USA",Product 34
127,2020-01-04 09:56:45.405405405,1067,502,8,,737.2307901119711,,Partner,High,WH-3,2-Day,Pending,Neutral,False,Wrong Item,Wire Transfer,True,East,Canada,Customer 127,+1-853-459-6448,customer.127.34@example.com,"168 Main St, Los Angeles, USA",Product 1
209,2020-01-05 20:45:24.324324324,1010,553,2,200.20119600222782,9007.847057252467,,Partner,Medium,WH-2,Express,Cancelled,Neutral,False,Late,Wire Transfer,False,South,Mexico,Customer 209,+1-226-923-7661,customer.209.91@example.com,"179 Main St, Los Angeles, USA",Product 96
647,2020-01-03 13:24:19.459459459,1059,526,9,415.99224297397984,7087.510216534935,0.1,Online,Medium,WH-1,Express,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Mexico,Customer 647,+1-582-935-7315,customer.647.98@sample.com,"169 Third St, Los Angeles, USA",Product 74
424,2020-01-09 01:30:48.648648648,1026,560,8,353.57323217922726,7980.033602418093,,Reseller,Medium,WH-2,Regular,Pending,Neutral,False,Wrong Item,Wire Transfer,True,West,USA,Customer 424,+1-679-889-9491,customer.424.85@sample.com,"867 Second St, Houston, USA",Product 6
118,2020-01-07 17:43:47.027027027,1075,541,9,332.103206263363,9150.754313537007,0.15,Direct,Low,WH-2,2-Day,Delivered,Neutral,False,,Credit Card,True,South,USA,Customer 118,+1-889-637-5053,customer.118.23@demo.com,"905 Park Ave, New York, USA",Product 66
839,2020-01-09 05:11:21.081081081,1099,519,3,190.49013475923215,1089.3934610872657,0.2,Online,Medium,WH-2,Overnight,Backorder,Neutral,True,Damaged,PayPal,False,East,USA,Customer 839,+1-220-233-5815,customer.839.8@demo.com,"642 Park Ave, Los Angeles, USA",Product 69
288,2020-01-06 02:09:43.783783783,1100,506,1,24.293184186179587,2601.767616237608,0.15,Direct,Medium,WH-2,Overnight,Backorder,Neutral,False,Damaged,PayPal,True,West,Mexico,Customer 288,+1-416-308-6666,customer.288.76@demo.com,"698 Third St, New York, USA",Product 61
304,2020-01-08 12:32:25.945945946,1065,511,1,184.98936805724637,6735.89123325624,0.1,Online,Medium,WH-2,Express,Cancelled,Neutral,False,Not Specified,PayPal,True,North,Canada,Customer 304,+1-851-843-9433,customer.304.48@sample.com,"748 Third St, Houston, USA",Product 53
733,2020-01-04 18:09:43.783783783,1026,507,5,,6217.163972481749,0.2,Direct,Critical,WH-1,2-Day,Delivered,Neutral,False,Wrong Item,Cash,True,West,USA,Customer 733,+1-829-327-2314,customer.733.95@demo.com,"15 Third St, Houston, USA",Product 46
52,2020-01-06 01:30:48.648648648,1072,548,9,264.8832472322681,6003.48743328841,0.15,Reseller,Medium,WH-1,Overnight,Delivered,Satisfied,True,Not Specified,Wire Transfer,True,West,USA,Customer 52,+1-737-574-6444,customer.52.91@demo.com,"790 Fourth St, New York, USA",Product 59
298,2020-01-07 03:40:32.432432432,1044,550,8,192.1447925371482,6996.73129243576,0.05,Reseller,Critical,WH-1,2-Day,Delivered,Satisfied,True,Not Specified,Wire Transfer,False,North,USA,Customer 298,+1-123-320-2983,customer.298.93@sample.com,"786 Park Ave, Houston, USA",Product 3
736,2020-01-09 03:01:37.297297297,1073,510,1,247.69638338997467,3711.801888979483,,Reseller,Critical,WH-2,Regular,Delivered,Satisfied,False,Wrong Item,PayPal,True,North,USA,Customer 736,+1-400-298-5583,customer.736.56@sample.com,"999 Fourth St, Chicago, USA",Product 48
809,2020-01-09 12:45:24.324324324,1018,548,6,115.30719214783396,7951.851995521574,0.05,Partner,High,WH-2,Express,Cancelled,Satisfied,True,Late,Credit Card,False,East,Canada,Customer 809,+1-181-617-2607,customer.809.14@demo.com,"852 Fourth St, New York, USA",Product 54
623,2020-01-02 01:17:50.270270270,1001,501,9,37.52627790024512,6267.785168393981,,Online,High,WH-3,Express,Delivered,Neutral,False,Damaged,Cash,False,West,Mexico,Customer 623,+1-928-781-5224,customer.623.60@sample.com,"751 Second St, Los Angeles, USA",Product 21
411,2020-01-02 11:01:37.297297297,1029,523,5,360.0200515101488,9759.56066246124,0.2,Direct,Low,WH-2,Regular,Pending,Satisfied,True,Damaged,Credit Card,True,East,Mexico,Customer 411,+1-834-877-4379,customer.411.39@demo.com,"871 Third St, Chicago, USA",Product 13
765,2020-01-07 14:55:08.108108108,1080,528,4,,5029.969338464682,,Reseller,Medium,WH-2,Regular,Cancelled,Satisfied,False,Late,Cash,False,East,Canada,Customer 765,+1-574-931-6364,customer.765.40@sample.com,"440 Fourth St, Houston, USA",Product 4
999,2020-01-03 04:06:29.189189189,1059,552,9,113.14840043601805,,0.2,Partner,Critical,WH-1,Express,Backorder,Unsatisfied,True,Damaged,Wire Transfer,True,South,Mexico,Customer 999,+1-740-857-5094,customer.999.45@sample.com,"566 Third St, Houston, USA",Product 88
740,2020-01-06 15:08:06.486486486,1089,507,7,99.8866762376829,7476.473926676074,0.1,Reseller,Medium,WH-3,Overnight,Delivered,Satisfied,True,Wrong Item,Wire Transfer,False,East,Canada,Customer 740,+1-617-296-3506,customer.740.61@example.com,"438 Main St, Houston, USA",Product 5
445,2020-01-07 23:34:03.243243243,1060,512,6,35.31767361240094,1405.9287520935336,0.1,Online,Critical,WH-3,Express,Cancelled,Neutral,False,,Credit Card,False,West,Mexico,Customer 445,+1-813-421-9535,customer.445.95@example.com,"804 Second St, Chicago, USA",Product 48
687,2020-01-04 00:25:56.756756756,1040,545,7,61.61928739585326,4928.725115711792,0.1,Online,Medium,WH-3,2-Day,Backorder,Neutral,False,Damaged,Credit Card,False,South,Mexico,Customer 687,+1-108-269-4239,customer.687.89@demo.com,"80 Park Ave, Houston, USA",Product 95
240,2020-01-04 09:17:50.270270270,1094,512,8,423.38833538539365,3604.549705648885,0.1,Online,Low,WH-1,Regular,Backorder,Satisfied,False,Late,Cash,True,South,Canada,Customer 240,+1-478-994-7571,customer.240.52@sample.com,"955 Third St, Phoenix, USA",Product 24
342,2020-01-08 09:04:51.891891891,1037,506,3,44.86755973498208,2594.23704033148,,Reseller,Critical,WH-1,Express,Delivered,Neutral,True,Not Specified,Credit Card,False,West,Mexico,Customer 342,+1-280-802-8142,customer.342.94@sample.com,"392 Second St, Houston, USA",Product 58
117,2020-01-07 11:27:34.054054054,1095,513,9,113.87708680234245,6343.726835141399,0.15,Reseller,Medium,WH-1,Overnight,Cancelled,Satisfied,False,Wrong Item,PayPal,True,East,Canada,Customer 117,+1-893-510-1677,customer.117.61@demo.com,"305 Third St, Phoenix, USA",Product 93
496,2020-01-01 03:40:32.432432432,1082,502,6,490.3806830616707,8041.271987126376,0.05,Reseller,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,East,USA,Customer 496,+1-885-254-6691,customer.496.40@example.com,"853 Fourth St, New York, USA",Product 26
316,2020-01-02 18:35:40.540540540,1049,514,1,29.07568202957705,5731.3021046880895,0.15,Online,Critical,WH-3,2-Day,Pending,Satisfied,False,Not Specified,Credit Card,False,North,Mexico,Customer 316,+1-704-702-4716,customer.316.39@example.com,"186 Park Ave, New York, USA",Product 3
537,2020-01-01 07:34:03.243243243,1056,523,2,85.86602017288273,7801.522643675419,0.05,Partner,Medium,WH-3,Overnight,Pending,Neutral,False,Not Specified,Cash,False,South,Mexico,Customer 537,+1-601-232-7196,customer.537.80@example.com,"226 Third St, Los Angeles, USA",Product 93
753,2020-01-09 06:42:09.729729729,1019,544,5,484.3522479048719,4264.969942233095,,Online,Critical,WH-2,Express,Delivered,Satisfied,True,Not Specified,Cash,False,North,Mexico,Customer 753,+1-739-432-4439,customer.753.40@demo.com,"507 Third St, Los Angeles, USA",Product 59
832,2020-01-06 22:03:14.594594594,1013,541,7,334.3647829489956,4279.037688826433,0.1,Reseller,Medium,WH-2,Overnight,Cancelled,Unsatisfied,False,Late,Wire Transfer,False,East,Canada,Customer 832,+1-479-630-1331,customer.832.83@example.com,"138 Second St, Houston, USA",Product 12
505,2020-01-06 15:08:06.486486486,1024,506,1,217.1370320780268,3637.7043412698017,,Online,Medium,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,Wire Transfer,True,South,USA,Customer 505,+1-958-948-4574,customer.505.7@example.com,"2 Fourth St, New York, USA",Product 72
39,2020-01-06 01:04:51.891891891,1078,513,5,70.23113244803992,5090.218201479851,0.2,Online,High,WH-2,Regular,Cancelled,Satisfied,False,Late,Credit Card,False,East,Canada,Customer 39,+1-407-825-4044,customer.39.96@example.com,"336 Main St, Houston, USA",Product 60
570,2020-01-08 01:04:51.891891891,1034,508,8,,5252.646084473723,,Direct,Low,WH-1,Overnight,Delivered,Neutral,False,Late,Wire Transfer,True,South,USA,Customer 570,+1-113-198-9448,customer.570.12@example.com,"596 Third St, Los Angeles, USA",Product 91
488,2020-01-03 06:29:11.351351351,1035,547,5,319.81825528244354,3924.507798844762,0.05,Direct,Medium,WH-2,Overnight,Backorder,Neutral,True,Late,Wire Transfer,False,West,USA,Customer 488,+1-823-911-3600,customer.488.7@sample.com,"2 Third St, New York, USA",Product 44
323,2020-01-02 19:14:35.675675675,1009,513,1,,1505.8060230247283,0.2,Online,Low,WH-1,Express,Pending,Satisfied,True,Wrong Item,Credit Card,False,East,USA,Customer 323,+1-194-885-4194,customer.323.99@sample.com,"364 Main St, Houston, USA",Product 57
297,2020-01-01 11:14:35.675675675,1010,508,4,,9370.619518513966,0.1,Partner,Medium,WH-1,Overnight,Cancelled,Unsatisfied,False,,Cash,True,South,Canada,Customer 297,+1-736-800-2540,customer.297.58@example.com,"600 Fourth St, Phoenix, USA",Product 92
981,2020-01-07 14:03:14.594594594,1093,542,3,141.59546205228486,8961.255326887504,,Direct,Critical,WH-3,2-Day,Backorder,Unsatisfied,True,,Wire Transfer,True,South,Canada,Customer 981,+1-548-909-6999,customer.981.47@demo.com,"962 Third St, Phoenix, USA",Product 58
892,2020-01-05 06:42:09.729729729,1063,530,5,226.72396467105628,9263.125694733182,0.1,Online,Medium,WH-1,Express,Pending,Satisfied,True,Late,PayPal,False,North,USA,Customer 892,+1-557-976-7172,customer.892.19@demo.com,"397 Main St, Los Angeles, USA",Product 56
388,2020-01-09 06:42:09.729729729,1029,534,1,202.66564850368192,1643.6819984963456,0.1,Reseller,Critical,WH-1,2-Day,Delivered,Unsatisfied,True,Late,Credit Card,False,West,USA,Customer 388,+1-535-126-4114,customer.388.20@example.com,"426 Third St, New York, USA",Product 50
703,2020-01-09 14:42:09.729729729,1065,521,6,354.05158712909645,4416.657414400823,0.05,Partner,Critical,WH-2,Regular,Delivered,Neutral,False,Wrong Item,Credit Card,True,North,USA,Customer 703,+1-438-910-6916,customer.703.68@example.com,"76 Park Ave, Phoenix, USA",Product 33
408,2020-01-04 00:51:53.513513513,1052,536,3,467.1331826591393,2721.221914384109,0.1,Partner,High,WH-1,2-Day,Delivered,Satisfied,True,,Cash,True,South,USA,Customer 408,+1-591-412-3039,customer.408.75@example.com,"231 Second St, Chicago, USA",Product 22
393,2020-01-04 18:35:40.540540540,1055,551,4,357.56720595157867,3418.5559617020735,0.05,Online,Critical,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,West,USA,Customer 393,+1-507-556-6563,customer.393.42@example.com,"832 Park Ave, Los Angeles, USA",Product 81
668,2020-01-01 04:45:24.324324324,1018,525,2,309.16790995755804,,0.1,Reseller,High,WH-3,2-Day,Delivered,Unsatisfied,True,Not Specified,Cash,True,South,USA,Customer 668,+1-846-302-8973,customer.668.64@sample.com,"297 Main St, Chicago, USA",Product 47
224,2020-01-08 03:53:30.810810810,1098,538,2,479.3877193178175,3349.449662881715,0.05,Direct,Medium,WH-2,2-Day,Delivered,Satisfied,False,,Credit Card,False,North,USA,Customer 224,+1-772-170-1663,customer.224.63@example.com,"210 Third St, Phoenix, USA",Product 39
35,2020-01-01 04:32:25.945945945,1074,512,2,489.70074643565636,2354.081913577179,,Direct,High,WH-2,Regular,Backorder,Neutral,False,Wrong Item,Credit Card,False,South,Mexico,Customer 35,+1-637-558-7679,customer.35.22@sample.com,"219 Third St, Los Angeles, USA",Product 44
562,2020-01-02 08:12:58.378378378,1008,526,5,222.67027662729183,2159.1482660151305,,Direct,Medium,WH-1,Overnight,Pending,Neutral,False,Late,Wire Transfer,False,North,Mexico,Customer 562,+1-489-601-3808,customer.562.95@example.com,"670 Fourth St, Los Angeles, USA",Product 58
284,2020-01-02 00:12:58.378378378,1064,503,6,425.54062390472717,1304.539247815415,0.05,Online,Medium,WH-3,Express,Delivered,Satisfied,True,Not Specified,Credit Card,False,East,Canada,Customer 284,+1-916-173-3758,customer.284.42@demo.com,"335 Fourth St, New York, USA",Product 85
619,2020-01-07 18:09:43.783783783,1029,523,3,227.52053270812513,5387.382613528995,0.05,Direct,High,WH-1,Regular,Delivered,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico,Customer 619,+1-267-467-1535,customer.619.88@demo.com,"271 Third St, Houston, USA",Product 65
769,2020-01-07 06:03:14.594594594,1095,515,8,364.1414985970143,3132.1578722772965,,Online,High,WH-3,Overnight,Backorder,Neutral,True,Damaged,Credit Card,False,West,Canada,Customer 769,+1-630-492-3448,customer.769.25@example.com,"302 Park Ave, New York, USA",Product 27
922,2020-01-08 23:21:04.864864864,1009,523,2,303.6580369083245,1784.56448027212,0.2,Direct,Critical,WH-2,Overnight,Pending,Unsatisfied,True,Damaged,Credit Card,True,North,Mexico,Customer 922,+1-457-803-9839,customer.922.88@demo.com,"792 Third St, Los Angeles, USA",Product 85
838,2020-01-05 10:09:43.783783783,1055,546,4,352.48492595881896,5304.119065923052,0.1,Direct,Critical,WH-3,Regular,Delivered,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico,Customer 838,+1-313-842-9697,customer.838.17@example.com,"585 Second St, Chicago, USA",Product 51
503,2020-01-07 04:06:29.189189189,1051,555,6,371.56364256895705,4406.3095207601655,0.2,Online,Medium,WH-1,2-Day,Delivered,Satisfied,True,Not Specified,Cash,False,East,Canada,Customer 503,+1-674-489-2381,customer.503.11@sample.com,"211 Second St, Houston, USA",Product 35
485,2020-01-09 22:29:11.351351351,1057,544,8,472.7798055202087,4271.425540971004,0.05,Online,Critical,WH-2,Express,Pending,Satisfied,False,,Credit Card,False,East,Canada,Customer 485,+1-306-663-1378,customer.485.25@example.com,"576 Second St, Chicago, USA",Product 86
386,2020-01-02 01:43:47.027027027,1027,502,4,492.58061735361315,,0.1,Online,Medium,WH-3,Express,Delivered,Unsatisfied,False,Damaged,Wire Transfer,False,West,Canada,Customer 386,+1-108-918-4680,customer.386.66@sample.com,"47 Park Ave, Los Angeles, USA",Product 85
161,2020-01-01 10:09:43.783783783,1063,524,6,71.51960523370016,3516.72215244709,0.1,Direct,Low,WH-1,Overnight,Backorder,Satisfied,False,Not Specified,Cash,False,South,Mexico,Customer 161,+1-628-940-6279,customer.161.83@demo.com,"309 Second St, Chicago, USA",Product 2
533,2020-01-08 10:48:38.918918919,1013,523,3,302.8574585243245,6984.0583656083545,0.1,Direct,Critical,WH-1,Express,Delivered,Satisfied,False,Late,Credit Card,False,South,USA,Customer 533,+1-621-300-8513,customer.533.82@sample.com,"826 Park Ave, Houston, USA",Product 18
846,2020-01-02 12:32:25.945945945,1032,545,8,283.09521309077394,962.6010597993328,0.05,Direct,Critical,WH-1,Express,Backorder,Satisfied,False,Late,Credit Card,False,North,Canada,Customer 846,+1-972-382-6435,customer.846.54@sample.com,"463 Main St, Los Angeles, USA",Product 94
156,2020-01-02 19:14:35.675675675,1026,515,7,162.81329037927276,6844.745113657727,0.2,Direct,High,WH-2,Express,Cancelled,Neutral,True,Not Specified,PayPal,False,West,Mexico,Customer 156,+1-932-166-8017,customer.156.81@sample.com,"907 Main St, Houston, USA",Product 83
664,2020-01-03 14:16:12.972972973,1087,528,9,420.57510367738377,5045.665166018297,0.15,Partner,Critical,WH-2,Overnight,Backorder,Satisfied,True,Late,PayPal,False,East,Canada,Customer 664,+1-253-336-2244,customer.664.10@demo.com,"654 Second St, Phoenix, USA",Product 31
827,2020-01-02 11:01:37.297297297,1015,518,8,103.55402668510531,2051.9842047849916,,Partner,Low,WH-3,Express,Backorder,Unsatisfied,False,Late,Wire Transfer,False,West,Canada,Customer 827,+1-555-630-6147,customer.827.24@sample.com,"96 Second St, Chicago, USA",Product 58
85,2020-01-02 20:19:27.567567567,1051,559,8,53.751867017530735,506.2072122323458,0.15,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,,Cash,True,West,USA,Customer 85,+1-617-419-8398,customer.85.48@sample.com,"878 Fourth St, Houston, USA",Product 69
186,2020-01-08 03:40:32.432432432,1007,524,2,121.83532811191256,1377.4250170580958,,Direct,Critical,WH-3,2-Day,Pending,Unsatisfied,True,Damaged,Credit Card,False,South,Canada,Customer 186,+1-317-846-5852,customer.186.45@demo.com,"924 Fourth St, Chicago, USA",Product 89
910,2020-01-09 09:43:47.027027027,1098,555,3,340.64528806203117,5994.417749607131,0.1,Partner,Critical,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,False,North,Mexico,Customer 910,+1-255-724-7381,customer.910.7@example.com,"515 Park Ave, Chicago, USA",Product 23
208,2020-01-02 12:45:24.324324324,1068,553,9,321.61780651022696,8903.575438181331,0.15,Direct,Critical,WH-1,Overnight,Pending,Neutral,False,Wrong Item,Cash,False,West,USA,Customer 208,+1-892-972-7659,customer.208.6@demo.com,"517 Second St, Los Angeles, USA",Product 74
92,2020-01-04 12:06:29.189189189,1079,536,5,91.80701348612737,3836.5841798134184,0.15,Direct,Low,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,False,South,Mexico,Customer 92,+1-688-270-4477,customer.92.53@demo.com,"997 Second St, Chicago, USA",Product 10
293,2020-01-04 11:01:37.297297297,1050,541,8,204.9399464960569,4861.678221223468,0.1,Reseller,Low,WH-1,2-Day,Pending,Satisfied,False,Late,PayPal,True,South,Mexico,Customer 293,+1-279-111-2149,customer.293.62@sample.com,"657 Second St, New York, USA",Product 75
810,2020-01-09 00:25:56.756756756,1059,537,2,218.1769130053626,6186.34843556872,,Partner,High,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,USA,Customer 810,+1-706-915-6074,customer.810.66@demo.com,"570 Main St, Houston, USA",Product 19
87,2020-01-09 09:17:50.270270270,1098,550,5,251.96887982389504,8029.65072548678,0.05,Direct,Medium,WH-1,Regular,Cancelled,Satisfied,True,Wrong Item,Cash,True,East,Mexico,Customer 87,+1-255-729-3899,customer.87.89@sample.com,"782 Main St, Los Angeles, USA",Product 44
959,2020-01-02 02:09:43.783783783,1098,502,1,150.39457897429025,6193.3432265606925,0.2,Online,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Cash,True,West,Mexico,Customer 959,+1-714-644-4044,customer.959.52@demo.com,"948 Second St, New York, USA",Product 79
454,2020-01-09 15:21:04.864864864,1031,503,4,433.9949218653671,4700.0168294573405,0.2,Partner,Low,WH-2,Express,Delivered,Unsatisfied,False,,PayPal,True,South,USA,Customer 454,+1-785-996-9814,customer.454.16@example.com,"90 Second St, Los Angeles, USA",Product 24
751,2020-01-08 19:40:32.432432432,1098,554,1,200.80842009964888,5875.580322975843,,Direct,High,WH-2,Overnight,Cancelled,Neutral,False,,Cash,True,South,USA,Customer 751,+1-528-639-8985,customer.751.41@sample.com,"13 Main St, Chicago, USA",Product 45
218,2020-01-06 04:45:24.324324324,1042,518,9,40.47958082070435,8394.01712502315,0.2,Online,Low,WH-1,Regular,Backorder,Unsatisfied,True,Wrong Item,Credit Card,True,East,Mexico,Customer 218,+1-599-192-8177,customer.218.73@sample.com,"270 Fourth St, Houston, USA",Product 2
138,2020-01-02 03:40:32.432432432,1092,528,5,,4224.8889805934405,,Partner,High,WH-3,Regular,Backorder,Neutral,True,Wrong Item,Credit Card,True,West,Mexico,Customer 138,+1-322-963-5625,customer.138.37@example.com,"819 Fourth St, Houston, USA",Product 22
251,2020-01-04 16:38:55.135135135,1006,510,7,,6151.050105268141,0.1,Reseller,Critical,WH-3,Express,Delivered,Satisfied,True,Wrong Item,PayPal,False,South,Canada,Customer 251,+1-323-683-4139,customer.251.99@sample.com,"854 Third St, Chicago, USA",Product 80
444,2020-01-04 22:29:11.351351351,1097,540,7,483.8472848755116,9338.784991608592,0.1,Online,Low,WH-3,Regular,Delivered,Satisfied,False,Late,Credit Card,True,South,USA,Customer 444,+1-701-789-5752,customer.444.23@sample.com,"475 Third St, Chicago, USA",Product 52
861,2020-01-04 01:43:47.027027027,1084,504,3,499.4573798963124,2835.5507036873028,0.05,Direct,Low,WH-1,Regular,Cancelled,Neutral,False,Damaged,PayPal,False,East,USA,Customer 861,+1-780-851-7315,customer.861.24@sample.com,"241 Park Ave, New York, USA",Product 48
523,2020-01-01 08:12:58.378378378,1049,525,7,327.7673618581572,8722.842640135932,0.1,Partner,Critical,WH-2,Express,Cancelled,Neutral,False,Damaged,PayPal,False,North,USA,Customer 523,+1-723-831-7387,customer.523.76@demo.com,"616 Park Ave, Los Angeles, USA",Product 45
210,2020-01-01 07:34:03.243243243,1067,502,5,340.32384481267087,,,Reseller,Low,WH-3,Regular,Delivered,Neutral,True,Wrong Item,Cash,False,South,Mexico,Customer 210,+1-228-610-9614,customer.210.75@demo.com,"604 Fourth St, Los Angeles, USA",Product 18
264,2020-01-06 11:14:35.675675675,1079,513,4,,9712.374511580781,0.2,Partner,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Late,Wire Transfer,True,East,Mexico,Customer 264,+1-341-474-5234,customer.264.55@demo.com,"562 Second St, Phoenix, USA",Product 58
677,2020-01-09 03:40:32.432432432,1025,515,4,362.1824127482298,7048.448914975557,0.05,Partner,Critical,WH-1,Regular,Cancelled,Neutral,True,Not Specified,Wire Transfer,True,East,Mexico,Customer 677,+1-701-638-8048,customer.677.54@sample.com,"184 Third St, Phoenix, USA",Product 15
182,2020-01-05 12:32:25.945945945,1026,503,8,,2264.464184049263,0.1,Direct,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Not Specified,Cash,False,North,USA,Customer 182,+1-284-605-5741,customer.182.43@example.com,"462 Park Ave, Phoenix, USA",Product 89
849,2020-01-08 03:40:32.432432432,1039,540,8,168.283399419506,2260.1300781686305,0.15,Online,Medium,WH-3,Express,Pending,Satisfied,False,Damaged,Credit Card,False,East,Mexico,Customer 849,+1-952-561-1116,customer.849.76@example.com,"74 Second St, Houston, USA",Product 67
416,2020-01-02 10:35:40.540540540,1068,502,5,432.22854285579916,4486.460136664698,0.05,Online,Medium,WH-2,Express,Pending,Unsatisfied,True,Not Specified,PayPal,False,South,USA,Customer 416,+1-128-973-6751,customer.416.85@example.com,"360 Main St, New York, USA",Product 49
865,2020-01-03 22:29:11.351351351,1049,502,5,430.4314027935423,9515.316336946513,0.05,Reseller,High,WH-3,Regular,Pending,Unsatisfied,True,Not Specified,Credit Card,False,East,Mexico,Customer 865,+1-582-231-4593,customer.865.87@demo.com,"663 Fourth St, Los Angeles, USA",Product 26
951,2020-01-08 01:17:50.270270270,1042,536,2,441.67677276343215,5890.213969482697,0.1,Direct,Low,WH-3,Express,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Canada,Customer 951,+1-936-234-7668,customer.951.29@demo.com,"377 Second St, Chicago, USA",Product 23
437,2020-01-01 04:32:25.945945945,1046,557,5,354.81289201823495,,,Reseller,High,WH-3,Express,Delivered,Neutral,False,Not Specified,Cash,False,South,USA,Customer 437,+1-301-306-1414,customer.437.54@example.com,"47 Third St, Los Angeles, USA",Product 81
456,2020-01-05 01:43:47.027027027,1051,514,4,161.79605101245863,4248.436995529776,0.15,Partner,Medium,WH-1,2-Day,Pending,Unsatisfied,False,Not Specified,Cash,True,West,USA,Customer 456,+1-730-424-4299,customer.456.29@sample.com,"408 Park Ave, Phoenix, USA",Product 9
332,2020-01-09 14:16:12.972972973,1060,545,4,215.52951703908366,8359.370422503836,,Online,Critical,WH-2,2-Day,Cancelled,Satisfied,True,Wrong Item,Wire Transfer,False,West,Mexico,Customer 332,+1-289-901-1737,customer.332.91@sample.com,"449 Third St, Houston, USA",Product 3
